,문제키값,문제,오픈일자,보기순번,보기정보,정답여부,시험지 id,문제 id,assessmentItemID,testId,KnowledgeTag
2475,206,다음 중 '치룽구니'의 뜻은?,20130430,1064,늘 칭얼거려 귀찮은 사람,,A080000057,A080057005,A080057005,A080000057,4965
2476,205,다음 중 '바닥쇠'의 뜻은?,20130429,1057,밑바닥 생활을 하는 사람,,A060000158,A060158007,A060158007,A060000158,1458
2477,205,다음 중 '바닥쇠'의 뜻은?,20130429,1058,그 지방에서 오래 전부터 사는 사람,정답,A060000158,A060158007,A060158007,A060000158,1458
2478,205,다음 중 '바닥쇠'의 뜻은?,20130429,1059,장사를 하다가 바닥이 드러난 사람,,A060000158,A060158007,A060158007,A060000158,1458
2479,205,다음 중 '바닥쇠'의 뜻은?,20130429,1060,고향을 오래 전에 떠났다가 돌아온 사람,,A060000158,A060158007,A060158007,A060000158,1458
2480,204,다음 중 '가르친사위'의 뜻은?,20130426,1045,어려서 데려다 키운 후 사위로 삼은 사람,,A070000091,A070091007,A070091007,A070000091,8891
2481,204,다음 중 '가르친사위'의 뜻은?,20130426,1046,고분고분 말을 잘 듣는 사람,,A070000091,A070091007,A070091007,A070000091,8891
2482,204,다음 중 '가르친사위'의 뜻은?,20130426,1047,아무리 가르쳐도 깨우침이 없는 사람,,A070000091,A070091007,A070091007,A070000091,8891
2483,204,다음 중 '가르친사위'의 뜻은?,20130426,1048,독창성이 없고 시키는 대로만 하는 사람,정답,A070000091,A070091007,A070091007,A070000091,8891
2484,203,다음 중 '구메구메'의 뜻은?,20130425,1041,힘을 내어 열심히,,A070000098,A070098003,A070098003,A070000098,8894
2485,203,다음 중 '구메구메'의 뜻은?,20130425,1042,남모르게 틈틈이,정답,A070000098,A070098003,A070098003,A070000098,8894
2486,203,다음 중 '구메구메'의 뜻은?,20130425,1043,남을 시키느니 차라리,,A070000098,A070098003,A070098003,A070000098,8894
2487,203,다음 중 '구메구메'의 뜻은?,20130425,1044,남을 대신하여,,A070000098,A070098003,A070098003,A070000098,8894
2488,202,'이제 나이도 먹을 만큼 먹었으니 코 값을 해야지.'에서 '코 값을 해야지'의 뜻은? ,20130424,1037,얼굴이 잘생긴 만큼의 값을 하다,,A080000020,A080020007,A080020007,A080000020,4673
2489,202,'이제 나이도 먹을 만큼 먹었으니 코 값을 해야지.'에서 '코 값을 해야지'의 뜻은? ,20130424,1038,정력이 아주 세다,,A080000020,A080020007,A080020007,A080000020,4673
2490,202,'이제 나이도 먹을 만큼 먹었으니 코 값을 해야지.'에서 '코 값을 해야지'의 뜻은? ,20130424,1039,대장부답게 의젓하게 굴다,정답,A080000020,A080020007,A080020007,A080000020,4673
2491,202,'이제 나이도 먹을 만큼 먹었으니 코 값을 해야지.'에서 '코 값을 해야지'의 뜻은? ,20130424,1040,콧대가 너무 세어 건방지다,,A080000020,A080020007,A080020007,A080000020,4673
2492,201,'그 사람이 되깎이인지는 아무도 몰랐다.'에서 '되깎이'의 뜻은? ,20130423,1033,환속하였다가 다시 승려가 된 사람,정답,A080000070,A080070003,A080070003,A080000070,4975
2493,201,'그 사람이 되깎이인지는 아무도 몰랐다.'에서 '되깎이'의 뜻은? ,20130423,1034,늦게 성공한 사람,,A080000070,A080070003,A080070003,A080000070,4975
2494,201,'그 사람이 되깎이인지는 아무도 몰랐다.'에서 '되깎이'의 뜻은? ,20130423,1035,물건 값을 깎는 사람,,A080000070,A080070003,A080070003,A080000070,4975
2495,201,'그 사람이 되깎이인지는 아무도 몰랐다.'에서 '되깎이'의 뜻은? ,20130423,1036,승령가 되기 위해 속세를 떠난 사람,,A080000070,A080070003,A080070003,A080000070,4975
2496,200,'그 사람의 직업이 보자기라서 그런지 어딘지 약간은 거칠어 보인다.'에서 '보자기'의 뜻은? ,20130422,1029,먼 바다에 나가 고기잡이하는 사람,,A080000042,A080042006,A080042006,A080000042,4797
2497,200,'그 사람의 직업이 보자기라서 그런지 어딘지 약간은 거칠어 보인다.'에서 '보자기'의 뜻은? ,20130422,1030,바닷물 속에 들어가서 해산물을 채취하는 사람,정답,A080000042,A080042006,A080042006,A080000042,4797
2498,200,'그 사람의 직업이 보자기라서 그런지 어딘지 약간은 거칠어 보인다.'에서 '보자기'의 뜻은? ,20130422,1031,물고기를 팔며 생계를 유지하는 사람,,A080000042,A080042006,A080042006,A080000042,4797
2499,200,'그 사람의 직업이 보자기라서 그런지 어딘지 약간은 거칠어 보인다.'에서 '보자기'의 뜻은? ,20130422,1032,나룻배로 사람을 실어 나르는 사람,,A080000042,A080042006,A080042006,A080000042,4797
2500,199,다음 중 ‘치밀다’의 뜻이 잘못 풀이된 것은?,20130419,861,아래에서 위로 힘차게 밀어 올리다.,,A070000109,A070109006,A070109006,A070000109,9592
2501,199,다음 중 ‘치밀다’의 뜻이 잘못 풀이된 것은?,20130419,862,욕심 분노 슬픔 따위가 세차게 복받쳐 오르다.,,A070000109,A070109006,A070109006,A070000109,9592
2502,199,다음 중 ‘치밀다’의 뜻이 잘못 풀이된 것은?,20130419,863,있는 힘을 다하여 세게 밀다.,정답,A070000109,A070109006,A070109006,A070000109,9592
2503,199,다음 중 ‘치밀다’의 뜻이 잘못 풀이된 것은?,20130419,864,오래된 체증 때문에 생긴 덩어리 따위가 솟아오르다.,,A070000109,A070109006,A070109006,A070000109,9592
2504,198,'속이 너무 구쁜 나머지 아무것이나 손에 닿는 대로 입에 쑤셔 넣었다.'에서 '구쁜'의 뜻은? ,20130418,825,하는 짓이 예쁘다,,A070000098,A070098002,A070098002,A070000098,8894
2505,198,'속이 너무 구쁜 나머지 아무것이나 손에 닿는 대로 입에 쑤셔 넣었다.'에서 '구쁜'의 뜻은? ,20130418,826,먹고 싶어 입맛이 당기다,정답,A070000098,A070098002,A070098002,A070000098,8894
2506,198,'속이 너무 구쁜 나머지 아무것이나 손에 닿는 대로 입에 쑤셔 넣었다.'에서 '구쁜'의 뜻은? ,20130418,827,마음이 언짢다,,A070000098,A070098002,A070098002,A070000098,8894
2507,198,'속이 너무 구쁜 나머지 아무것이나 손에 닿는 대로 입에 쑤셔 넣었다.'에서 '구쁜'의 뜻은? ,20130418,828,다된 일에 코를 빠뜨리다,,A070000098,A070098002,A070098002,A070000098,8894
2508,197,다음 중 '맥쩍게'의 뜻은?,20130417,821,쓸데없고 실없이,,A080000124,A080124005,A080124005,A080000124,2718
2509,197,다음 중 '맥쩍게'의 뜻은?,20130417,822,심심하고 재미없게,정답,A080000124,A080124005,A080124005,A080000124,2718
2510,197,다음 중 '맥쩍게'의 뜻은?,20130417,823,맥이 풀려 힘이 빠지게,,A080000124,A080124005,A080124005,A080000124,2718
2511,197,다음 중 '맥쩍게'의 뜻은?,20130417,824,분하고 안타깝게,,A080000124,A080124005,A080124005,A080000124,2718
2512,196,'철이는 그 아비에겐 남에 없는 아이였다.'에서 '남에 없는'의 뜻은? ,20130416,817,남과 구별 없는,,A060000158,A060158001,A060158001,A060000158,1458
2513,196,'철이는 그 아비에겐 남에 없는 아이였다.'에서 '남에 없는'의 뜻은? ,20130416,818,남다르게 아주 특별하거나 극심한,정답,A060000158,A060158001,A060158001,A060000158,1458
2514,196,'철이는 그 아비에겐 남에 없는 아이였다.'에서 '남에 없는'의 뜻은? ,20130416,819,남는 것이 하나도 없는,,A060000158,A060158001,A060158001,A060000158,1458
2515,196,'철이는 그 아비에겐 남에 없는 아이였다.'에서 '남에 없는'의 뜻은? ,20130416,820,남이 하는 대로의,,A060000158,A060158001,A060158001,A060000158,1458
2516,195,다음 중 '좀녕'의 뜻은?,20130415,813,양심이 없는 사람,,A080000121,A080121003,A080121003,A080000121,1202
2517,195,다음 중 '좀녕'의 뜻은?,20130415,814,작은 일을 도모하는 사람,,A080000121,A080121003,A080121003,A080000121,1202
2518,195,다음 중 '좀녕'의 뜻은?,20130415,815,변덕스러운 사람,,A080000121,A080121003,A080121003,A080000121,1202
2519,195,다음 중 '좀녕'의 뜻은?,20130415,816,매사에 소심한 사람,정답,A080000121,A080121003,A080121003,A080000121,1202
2520,194,다음 중 '매욱하다'의 뜻은?,20130412,809,고집이 세고 심술궂다,,A090000018,A090018008,A090018008,A090000018,972
2521,194,다음 중 '매욱하다'의 뜻은?,20130412,810,찬찬하지 못해 일을 잘 저지르다,,A090000018,A090018008,A090018008,A090000018,972
2522,194,다음 중 '매욱하다'의 뜻은?,20130412,811,모질고 쌀쌀하다,,A090000018,A090018008,A090018008,A090000018,972
2523,194,다음 중 '매욱하다'의 뜻은?,20130412,812,어리석고 둔하다,정답,A090000018,A090018008,A090018008,A090000018,972
2524,193,다음 중 '몽총하다'의 뜻은?,20130411,805,정신이 나가 멍청하다,,A080000087,A080087008,A080087008,A080000087,1108
2525,193,다음 중 '몽총하다'의 뜻은?,20130411,806,푸접스럽고 아랑곳함이 없이 냉정하다,정답,A080000087,A080087008,A080087008,A080000087,1108
2526,193,다음 중 '몽총하다'의 뜻은?,20130411,807,미련하고 덜되다,,A080000087,A080087008,A080087008,A080000087,1108
2527,193,다음 중 '몽총하다'의 뜻은?,20130411,808,돈 쓰는 데 인색하다,,A080000087,A080087008,A080087008,A080000087,1108
2528,192,'삶이란 간대로 되는 것이 아니다.'에서 '간대로'의 뜻은? ,20130410,801,멋대로,,A080000133,A080133004,A080133004,A080000133,8420
2529,192,'삶이란 간대로 되는 것이 아니다.'에서 '간대로'의 뜻은? ,20130410,802,되는 대로,,A080000133,A080133004,A080133004,A080000133,8420
2530,192,'삶이란 간대로 되는 것이 아니다.'에서 '간대로'의 뜻은? ,20130410,803,그리 쉽사리,정답,A080000133,A080133004,A080133004,A080000133,8420
2531,192,'삶이란 간대로 되는 것이 아니다.'에서 '간대로'의 뜻은? ,20130410,804,닥치는 대로,,A080000133,A080133004,A080133004,A080000133,8420
2532,191,다음 중 '불목하니'의 뜻은?,20130409,797,대장간에서 일하는 사람,,A080000026,A080026006,A080026006,A080000026,4684
2533,191,다음 중 '불목하니'의 뜻은?,20130409,798,새경을 받아 가며 허드렛일을 하는 사람,,A080000026,A080026006,A080026006,A080000026,4684
2534,191,다음 중 '불목하니'의 뜻은?,20130409,799,절에서 밥 짓고 물 긷는 일을 하는 사람,정답,A080000026,A080026006,A080026006,A080000026,4684
2535,191,다음 중 '불목하니'의 뜻은?,20130409,800,땔감을 팔아 생계를 유지하는 사람,,A080000026,A080026006,A080026006,A080000026,4684
2536,190,다음 중 '습습하다'의 뜻은?,20130408,793,마음이 내키지 않아 찜찜하다,,A070000109,A070109003,A070109003,A070000109,8905
2537,190,다음 중 '습습하다'의 뜻은?,20130408,794,매사에 화통하다,,A070000109,A070109003,A070109003,A070000109,8905
2538,190,다음 중 '습습하다'의 뜻은?,20130408,795,늘 얼굴을 찡그리다,,A070000109,A070109003,A070109003,A070000109,8905
2539,190,다음 중 '습습하다'의 뜻은?,20130408,796,활발하고 너그럽다,정답,A070000109,A070109003,A070109003,A070000109,8905
2540,189,'그는 술자리에서 상관을 치살리며 환심을 사려 했다.'에서 '치살리며'의 뜻은? ,20130405,789,지나치게 치켜세우다,정답,A080000027,A080027005,A080027005,A080000027,4686
2541,189,'그는 술자리에서 상관을 치살리며 환심을 사려 했다.'에서 '치살리며'의 뜻은? ,20130405,790,적당하게 넘겨 주다,,A080000027,A080027005,A080027005,A080000027,4686
2542,189,'그는 술자리에서 상관을 치살리며 환심을 사려 했다.'에서 '치살리며'의 뜻은? ,20130405,791,기를 살려 주다,,A080000027,A080027005,A080027005,A080000027,4686
2543,189,'그는 술자리에서 상관을 치살리며 환심을 사려 했다.'에서 '치살리며'의 뜻은? ,20130405,792,한껏 부풀리다.,,A080000027,A080027005,A080027005,A080000027,4686
2544,188,'그는 멀리 떨어진 그녀에게 꾀꾀로 편지를 썼다.'에서 '꾀꾀로'의 뜻은? ,20130404,785,꾀를 내어,,A070000100,A070100002,A070100002,A070000100,10834
2545,188,'그는 멀리 떨어진 그녀에게 꾀꾀로 편지를 썼다.'에서 '꾀꾀로'의 뜻은? ,20130404,786,틈을 내서 살그머니,정답,A070000100,A070100002,A070100002,A070000100,10834
2546,188,'그는 멀리 떨어진 그녀에게 꾀꾀로 편지를 썼다.'에서 '꾀꾀로'의 뜻은? ,20130404,787,꾀에 넘어가서,,A070000100,A070100002,A070100002,A070000100,10834
2547,188,'그는 멀리 떨어진 그녀에게 꾀꾀로 편지를 썼다.'에서 '꾀꾀로'의 뜻은? ,20130404,788,고비마다,,A070000100,A070100002,A070100002,A070000100,10834
2548,187,'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ,20130403,781,뜻하지 않은 행운을 얻다,정답,A080000087,A080087006,A080087006,A080000087,1108
2549,187,'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ,20130403,782,기대했던 행운을 얻다,,A080000087,A080087006,A080087006,A080000087,1108
2550,187,'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ,20130403,783,행복을 가져다 주다,,A080000087,A080087006,A080087006,A080000087,1108
2551,187,'그는 작년에 떼돈을 벌었으니 복가마를 탄 것이나 마찬가지지 뭔가?' 에서 '복가마를 탄 것'의 뜻은? ,20130403,784,전혀 엉뚱한 결과가 나오다,,A080000087,A080087006,A080087006,A080000087,1108
2552,186,'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ,20130402,777,줏대 없이 갈팡질팡하다,,A080000033,A080033008,A080033008,A080000033,4795
2553,186,'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ,20130402,778,원인이 있으면 결과가 있다,,A080000033,A080033008,A080033008,A080000033,4795
2554,186,'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ,20130402,779,언제나 둘이 붙어 다니다,정답,A080000033,A080033008,A080033008,A080000033,4795
2555,186,'구름 갈 제 비 가는데 철수와 민철이가 따로 놀겠느냐?'에서 '구름 갈 제 비 가는데'의 뜻은? ,20130402,780,구름이 많으면 비가 온다,,A080000033,A080033008,A080033008,A080000033,4795
2556,185,다음 중 '불땔꾼'의 뜻은?,20130401,773,불을 때는 직업을 가진 사람,,A080000108,A080108005,A080108005,A080000108,1184
2557,185,다음 중 '불땔꾼'의 뜻은?,20130401,774,성을 잘 내는 사람,,A080000108,A080108005,A080108005,A080000108,1184
2558,185,다음 중 '불땔꾼'의 뜻은?,20130401,775,남을 괴롭게 하여 분란을 일으키는 사람,,A080000108,A080108005,A080108005,A080000108,1184
2559,185,다음 중 '불땔꾼'의 뜻은?,20130401,776,심사가 비뚤어져 하는 짓이 사납고 남의 일에 헤살을 놓는 사람,정답,A080000108,A080108005,A080108005,A080000108,1184
2560,184,다음 중 '앵두장수'의 뜻은?,20130329,769,앵두를 파는 상인,,A090000043,A090043005,A090043005,A090000043,2010
2561,184,다음 중 '앵두장수'의 뜻은?,20130329,770,연애를 잘 하는 사람,,A090000043,A090043005,A090043005,A090000043,2010
2562,184,다음 중 '앵두장수'의 뜻은?,20130329,771,잘못을 저지르고 어디론지 자취를 감춘 사람,정답,A090000043,A090043005,A090043005,A090000043,2010
2563,184,다음 중 '앵두장수'의 뜻은?,20130329,772,늦바람이 나서 돌아다니는 사람,,A090000043,A090043005,A090043005,A090000043,2010
2564,183,'순영이가 내 이종동생이라고 해서 하는 말이 아니네만 그만하면 인물도 반반하고 속도 슬거워서 자네한테는 잘 어울릴 걸세.'에서 '슬거워서'의 뜻은? ,20130328,765,상냥하여 친근한 느낌을 주다,,A080000136,A080136008,A080136008,A080000136,8429
2565,183,'순영이가 내 이종동생이라고 해서 하는 말이 아니네만 그만하면 인물도 반반하고 속도 슬거워서 자네한테는 잘 어울릴 걸세.'에서 '슬거워서'의 뜻은? ,20130328,766,마음이 너그럽고 미덥다,정답,A080000136,A080136008,A080136008,A080000136,8429
